loss,accuracy,val_loss,val_accuracy,lr,policy
0.710405111,0.756925941,2.647803545,0.110166669,0.001,1
0.418347597,0.848537028,2.179838181,0.277500004,0.001,1
0.353196979,0.872611105,1.387798071,0.526833355,0.001,1
0.312774986,0.887740731,0.651836336,0.778166652,0.001,1
0.285649747,0.896129608,0.348097712,0.874166667,0.001,1
0.26853466,0.903351843,0.248088628,0.913999975,0.001,1
0.255848408,0.907999992,0.214956373,0.921000004,0.001,1
0.240472138,0.913500011,0.239636183,0.910333335,0.001,1
0.229953617,0.916277766,0.213369995,0.923500001,0.001,1
0.219117731,0.921129644,0.211665243,0.924000025,0.001,1
0.213668063,0.922648132,0.241197839,0.912833333,0.001,1
0.203945607,0.925851882,0.198683918,0.932500005,0.001,1
0.19808051,0.92775923,0.203244686,0.929666638,0.001,1
0.188732788,0.930888891,0.204167739,0.928333342,0.001,1
0.182502881,0.933981478,0.209426433,0.926500022,0.001,1
0.177631468,0.935388863,0.195412025,0.929166675,0.001,1
0.173491284,0.937092602,0.188164145,0.936500013,0.001,1
0.167276233,0.938796282,0.181742266,0.934666693,0.001,1
0.163895905,0.939870358,0.19204697,0.933166683,0.001,1
0.156917036,0.941888869,0.206988364,0.926666677,0.001,1
0.155349448,0.943351865,0.190329745,0.93566668,0.001,1
0.148554102,0.946222246,0.193075761,0.932833314,0.001,1
0.147031128,0.946444452,0.20365794,0.930666685,0.001,1
0.140906483,0.948629618,0.198064223,0.932166696,0.001,1
0.137717441,0.949944437,0.199039429,0.934666693,0.001,1
0.134956539,0.949981511,0.206870973,0.934000015,0.001,1
0.132174149,0.951240718,0.197756514,0.93416667,0.001,1
0.127110675,0.953148127,0.200147435,0.933666646,0.001,1
0.110405028,0.958962977,0.18751201,0.940333307,0.000333333,1
0.100514658,0.963740766,0.186769247,0.940500021,0.000333333,1
0.097315527,0.964444458,0.191444561,0.939666688,0.000333333,1
0.093305737,0.965944469,0.191122904,0.942166686,0.000333333,1
0.092568815,0.965833306,0.195900366,0.939999998,0.000333333,1
0.089079045,0.968129635,0.206480801,0.939499974,0.000333333,1
0.085312784,0.969296277,0.203734457,0.93933332,0.000333333,1
0.085060626,0.967666686,0.199023992,0.940500021,0.000333333,1
0.082589827,0.970666647,0.198221147,0.943000019,0.000333333,1
0.079608411,0.970296323,0.20311743,0.941833317,0.000333333,1
0.076268137,0.971703708,0.204076275,0.94083333,0.000111111,1
0.071395427,0.974777758,0.205269322,0.941333354,0.000111111,1
0.070354991,0.974351823,0.20793508,0.943166673,0.000111111,1
0.069050357,0.975203693,0.207446292,0.940166652,0.000111111,1
0.067281872,0.975722194,0.209478185,0.942166686,0.000111111,1
0.066922352,0.976648152,0.209701806,0.941666663,0.000111111,1
0.066383295,0.976129651,0.213254124,0.942333341,0.000111111,1
0.065181956,0.975796282,0.21408242,0.940500021,0.000111111,1
0.066496901,0.975148141,0.213076472,0.942166686,0.000111111,1
0.062349699,0.977074087,0.212491542,0.941999972,0.000111111,1
0.062290989,0.977388918,0.21391803,0.941666663,3.70E-05,1
0.06119046,0.977833331,0.214810386,0.940999985,3.70E-05,1
0.061840698,0.978111088,0.216706052,0.94083333,3.70E-05,1
0.061687291,0.977833331,0.214874431,0.942166686,3.70E-05,1
0.061224397,0.977500021,0.216458008,0.941500008,3.70E-05,1
0.060382053,0.978185177,0.216960788,0.942499995,3.70E-05,1
0.058719952,0.978574097,0.217744976,0.94266665,3.70E-05,1
0.059160888,0.978462934,0.217361689,0.943000019,3.70E-05,1
0.059643012,0.978851855,0.217610285,0.942166686,3.70E-05,1
0.057255629,0.979018509,0.218961939,0.943166673,3.70E-05,1
1.264798284,0.576222241,3.235889435,0.100500003,0.001,2
0.792553544,0.708314836,3.6168015,0.130333334,0.001,2
0.684860826,0.748740733,1.239231825,0.52033335,0.001,2
0.579699993,0.788055539,0.48441121,0.825500011,0.001,2
0.608720243,0.782740712,0.438001305,0.850499988,0.001,2
0.564146757,0.793037057,0.360201687,0.876999974,0.001,2
0.46643427,0.829055548,0.480068982,0.826333344,0.001,2
0.462708414,0.830925941,0.327835053,0.88499999,0.001,2
0.458509415,0.83198148,0.286931813,0.895666659,0.001,2
0.531677186,0.810444474,0.306467324,0.890500009,0.001,2
0.442526281,0.837314844,0.264471442,0.90383333,0.001,2
0.473914474,0.832259238,0.337523848,0.881833315,0.001,2
0.396724671,0.855574071,0.270540863,0.902333319,0.001,2
0.387137055,0.858759284,0.25238952,0.907000005,0.001,2
0.401850939,0.853592575,0.273752719,0.901833355,0.001,2
0.514667451,0.825166643,0.301518679,0.895500004,0.001,2
0.412212342,0.851648152,0.247109145,0.911666691,0.001,2
0.360307068,0.869499981,0.238496587,0.916166663,0.001,2
0.395608783,0.860592604,0.244454384,0.910666645,0.001,2
0.366148949,0.867092609,0.245442912,0.916833341,0.001,2
0.370535851,0.865555584,0.304116219,0.890500009,0.001,2
0.374787182,0.868703723,0.281518847,0.899500012,0.001,2
0.351445407,0.872814834,0.25571683,0.907833338,0.001,2
0.321435362,0.884240746,0.217367753,0.924000025,0.001,2
0.344637185,0.87637037,0.273441583,0.905166686,0.001,2
0.350062102,0.874703705,0.222046182,0.921166658,0.001,2
0.315137297,0.886796296,0.232357338,0.920166671,0.001,2
0.312378377,0.886944473,0.21452944,0.922999978,0.001,2
0.323092967,0.883000016,0.249548376,0.912,0.001,2
0.319366753,0.885444462,0.241992608,0.913500011,0.001,2
0.306747437,0.888092577,0.213902429,0.924333334,0.001,2
0.314665377,0.885666668,0.20909059,0.925000012,0.001,2
0.320673317,0.885611117,0.24736312,0.912166655,0.001,2
0.302244961,0.892685175,0.208905369,0.928499997,0.001,2
0.293992728,0.894574046,0.230461895,0.919166684,0.001,2
0.343601376,0.878166676,0.210355654,0.924333334,0.001,2
0.30358687,0.891925931,0.213384405,0.925833344,0.001,2
0.300790638,0.890555561,0.221640334,0.924333334,0.001,2
0.276082605,0.898981452,0.228997856,0.922833323,0.001,2
0.277786404,0.899444461,0.201645777,0.93083334,0.001,2
0.276955277,0.900148153,0.19481805,0.934499979,0.001,2
0.276534736,0.899537027,0.190213516,0.93416667,0.001,2
0.28097111,0.897851825,0.202001706,0.929499984,0.001,2
0.28730312,0.894703686,0.212240785,0.92750001,0.001,2
0.285662502,0.896851838,0.210992873,0.927666664,0.001,2
0.258268386,0.906499982,0.189935878,0.933499992,0.001,2
0.264665902,0.903999984,0.215321124,0.924166679,0.001,2
0.335649282,0.880999982,0.248533815,0.913666666,0.001,2
0.289756984,0.895351827,0.190878391,0.930499971,0.001,2
0.262563497,0.904777765,0.186661556,0.932666659,0.001,2
0.262623817,0.905018508,0.18150337,0.933666646,0.001,2
0.262489796,0.906388879,0.205919072,0.930999994,0.001,2
0.267779648,0.905407429,0.19547902,0.931833327,0.001,2
0.247960865,0.911314785,0.183825523,0.937833309,0.001,2
0.258338839,0.906407416,0.343873322,0.891333342,0.001,2
0.258557022,0.907000005,0.187604085,0.933666646,0.001,2
0.260609895,0.906499982,0.17329824,0.937666655,0.001,2
0.243041709,0.912166655,0.248001888,0.915000021,0.001,2
0.247744486,0.909537017,0.201809451,0.930499971,0.001,2
0.255015641,0.908055544,0.180026546,0.938666642,0.001,2
0.230823681,0.915944457,0.188037157,0.937833309,0.001,2
0.254153609,0.908981502,0.182918698,0.934333324,0.001,2
0.253063083,0.909333348,0.193322778,0.933833361,0.001,2
0.230680957,0.917018533,0.194402143,0.932500005,0.001,2
0.300173819,0.896555543,0.203720704,0.928499997,0.001,2
0.258631468,0.906222224,0.184807539,0.935166657,0.001,2
0.24648048,0.910777807,0.189118668,0.933666646,0.001,2
0.241535261,0.913055539,0.16441375,0.939833343,0.000333333,2
0.221656427,0.920666695,0.171428025,0.941999972,0.000333333,2
0.236103654,0.915592611,0.17683126,0.93933332,0.000333333,2
0.214652449,0.923518538,0.164241195,0.943000019,0.000333333,2
0.21258606,0.923037052,0.165562689,0.943166673,0.000333333,2
0.20114103,0.927685201,0.159965441,0.94266665,0.000333333,2
0.198116988,0.927981496,0.166233853,0.942833304,0.000333333,2
0.211778611,0.924055576,0.163275808,0.942833304,0.000333333,2
0.212854505,0.92207408,0.163939714,0.943166673,0.000333333,2
0.201688737,0.927518547,0.159060895,0.946500003,0.000333333,2
0.19924137,0.927925944,0.177533284,0.940666676,0.000333333,2
0.203910768,0.926351845,0.169051588,0.944333315,0.000333333,2
0.198726162,0.927574098,0.174647033,0.941166639,0.000333333,2
0.194122389,0.930481493,0.183059037,0.938833356,0.000333333,2
0.200591862,0.928796291,0.162858993,0.945500016,0.000333333,2
0.198249534,0.928648174,0.162426069,0.946166694,0.000333333,2
0.212922633,0.922981501,0.170043185,0.944333315,0.000333333,2
0.188036174,0.931722224,0.178168193,0.940333307,0.000333333,2
0.200692981,0.927314818,0.177281454,0.940333307,0.000333333,2
0.197134331,0.930185199,0.173952043,0.941166639,0.000333333,2
0.188780367,0.932407379,0.166079924,0.941833317,0.000111111,2
0.192142725,0.930074096,0.166814953,0.94266665,0.000111111,2
0.184985265,0.933925927,0.159479231,0.946333349,0.000111111,2
0.193402052,0.929537058,0.163815603,0.945833325,0.000111111,2
0.181867853,0.935592592,0.160092354,0.94749999,0.000111111,2
0.196110964,0.929351866,0.15998514,0.945833325,0.000111111,2
0.200033486,0.92848146,0.162728384,0.946333349,0.000111111,2
0.18750152,0.93220371,0.16461347,0.945166647,0.000111111,2
0.182975814,0.933407426,0.160418481,0.947000027,0.000111111,2
0.187185019,0.933351874,0.160588592,0.948000014,0.000111111,2
0.193710655,0.929259241,0.162476629,0.948333323,3.70E-05,2
0.181410268,0.933462977,0.160357967,0.948166668,3.70E-05,2
0.189587981,0.931888878,0.157682389,0.949000001,3.70E-05,2
0.631302536,0.78216666,2.776147127,0.122000001,0.001,3
0.271388203,0.901518524,3.21463871,0.180000007,0.001,3
0.169486478,0.93985188,3.416341782,0.209833339,0.001,3
0.117622398,0.959629655,1.727550745,0.528500021,0.001,3
0.082989648,0.971870363,0.741311908,0.81766665,0.001,3
0.067724779,0.976629615,0.705827892,0.841166675,0.001,3
0.053244539,0.982185185,0.502206922,0.874499977,0.001,3
0.044166949,0.985277772,0.567766607,0.875999987,0.001,3
0.03515758,0.988370359,0.605522394,0.866166651,0.001,3
0.028826272,0.990537047,0.578060687,0.875500023,0.001,3
0.026284672,0.991777778,0.612611592,0.877166688,0.001,3
0.024458135,0.991851866,0.624822617,0.877833307,0.001,3
0.01988879,0.993222237,0.661639929,0.865666687,0.001,3
0.021006223,0.99287039,0.603201687,0.881500006,0.001,3
0.01828132,0.993518531,0.620748043,0.883000016,0.001,3
0.014931628,0.995333314,0.641265094,0.876999974,0.001,3
0.013737365,0.995611131,0.62276113,0.877666652,0.001,3
