loss,accuracy,val_loss,val_accuracy,lr,policy
0.087400354,0.974555552,0.691427708,0.817166686,0.001,2
0.073363468,0.977962971,0.465243787,0.814666688,0.001,2
0.088701174,0.973611116,0.103377074,0.971833348,0.001,2
0.072967626,0.978185177,0.075386398,0.979833305,0.001,2
0.058499407,0.981925905,0.13607052,0.956333339,0.001,2
0.069749571,0.979481459,0.153585851,0.957333326,0.001,2
0.052239828,0.984259248,0.082225442,0.97816664,0.001,2
0.049920138,0.985537052,0.180750653,0.950833321,0.001,2
0.043084975,0.986907423,0.066937447,0.980166674,0.001,2
0.04475905,0.986740768,0.059528701,0.98299998,0.001,2
0.049814824,0.98509258,0.076754756,0.977500021,0.001,2
0.047380209,0.985796273,0.456793994,0.851166666,0.001,2
0.066556297,0.98051852,0.045445919,0.98816669,0.001,2
0.053688455,0.984351873,0.905953586,0.838666677,0.001,2
0.044983339,0.98607409,0.891575694,0.798333347,0.001,2
0.048140526,0.985203683,0.081565097,0.976999998,0.001,2
0.040561695,0.987462938,0.574491858,0.815999985,0.001,2
0.048067983,0.98594445,0.894519389,0.802333355,0.001,2
0.039741315,0.988481462,0.420064181,0.847666681,0.001,2
0.04478243,0.986296296,0.278153211,0.890333354,0.001,2
0.054625455,0.984333336,0.039931312,0.988833308,0.001,2
0.032865383,0.989703715,0.888009846,0.736166656,0.001,2
0.032496177,0.989981472,0.342792034,0.881500006,0.001,2
0.033157144,0.989981472,0.181381524,0.923166692,0.001,2
0.04405871,0.986907423,0.181956336,0.927166641,0.001,2
0.029561784,0.991407394,0.069444299,0.980000019,0.001,2
0.04559204,0.986407399,0.126903579,0.963833332,0.001,2
0.026526773,0.992185175,0.318155468,0.874333322,0.001,2
0.041602354,0.988185167,1.135507941,0.715833306,0.001,2
0.030576043,0.990759254,0.040082518,0.989499986,0.001,2
0.040832642,0.987981498,0.060894545,0.984166682,0.001,2
0.033356618,0.989703715,0.026805518,0.992500007,0.000333333,2
0.027773645,0.991833329,0.052353211,0.984000027,0.000333333,2
0.023828423,0.992814839,0.126166731,0.947666645,0.000333333,2
0.021961369,0.99359262,0.270134151,0.895666659,0.000333333,2
0.017384328,0.994296312,0.170500219,0.92049998,0.000333333,2
0.023097847,0.99333334,0.262314588,0.889833331,0.000333333,2
0.021745626,0.993574083,0.334412187,0.877666652,0.000333333,2
0.015589621,0.99555558,0.029896416,0.993166685,0.000333333,2
0.024831152,0.992759287,0.049846955,0.987999976,0.000333333,2
0.018747021,0.994092584,0.057276897,0.985833347,0.000333333,2
0.017706217,0.994240761,0.218324587,0.911833346,0.000333333,2
0.017508438,0.994981468,0.025744105,0.993166685,0.000111111,2
0.015789295,0.995462954,0.071957424,0.980333328,0.000111111,2
0.014730861,0.995648146,0.023009982,0.994499981,0.000111111,2
0.016868802,0.995055556,0.021832401,0.994499981,0.000111111,2
0.014150717,0.995833337,0.094826601,0.960333347,0.000111111,2
0.014698926,0.995462954,0.049356487,0.986333311,0.000111111,2
0.013693719,0.995833337,0.020742016,0.99483335,0.000111111,2
0.016312417,0.995074093,0.02055702,0.995333314,0.000111111,2
0.013265649,0.995907426,0.06754256,0.982833326,0.000111111,2
0.010731408,0.996555567,0.089818604,0.971000016,0.000111111,2
0.011915326,0.99666667,0.051807232,0.986166656,0.000111111,2
0.012624003,0.996055543,0.18727152,0.924666643,0.000111111,2
0.014578794,0.995462954,0.401957035,0.851000011,0.000111111,2
0.01773821,0.994648159,0.171379209,0.935333312,0.000111111,2
0.01341417,0.995962977,0.290038317,0.892499983,0.000111111,2
0.013215246,0.996111095,0.102211893,0.95933336,0.000111111,2
0.013135366,0.996222198,0.330758184,0.879666686,0.000111111,2
0.012708862,0.996166646,0.047058374,0.98816669,0.000111111,2
0.011402014,0.996722221,0.286756486,0.898166656,3.70E-05,2
0.013537118,0.99594444,0.30477348,0.88683331,3.70E-05,2
0.012154775,0.996518493,0.028988641,0.993666649,3.70E-05,2
0.010899373,0.996629655,0.060402904,0.981833339,3.70E-05,2
0.009441173,0.997185171,1.196675658,0.645166695,3.70E-05,2
0.013367119,0.996259272,0.5144701,0.836000025,3.70E-05,2
0.010149159,0.996981502,0.276869625,0.899500012,3.70E-05,2
0.010241643,0.996962965,0.13447091,0.945833325,3.70E-05,2
0.011240897,0.996740758,0.1236386,0.953166664,3.70E-05,2
0.012551243,0.996129632,0.082098216,0.972666681,3.70E-05,2
0.009678923,0.997129619,0.129789412,0.948833346,1.23E-05,2
0.009030684,0.997500002,0.05295375,0.985666692,1.23E-05,2
0.011471513,0.99692595,0.063163586,0.980499983,1.23E-05,2
0.014019429,0.996166646,0.110822663,0.958000004,1.23E-05,2
