loss,accuracy,val_loss,val_accuracy,lr,policy
0.710405111,0.756925941,2.647803545,0.110166669,0.001,1
0.418347597,0.848537028,2.179838181,0.277500004,0.001,1
0.353196979,0.872611105,1.387798071,0.526833355,0.001,1
0.312774986,0.887740731,0.651836336,0.778166652,0.001,1
0.285649747,0.896129608,0.348097712,0.874166667,0.001,1
0.26853466,0.903351843,0.248088628,0.913999975,0.001,1
0.255848408,0.907999992,0.214956373,0.921000004,0.001,1
0.240472138,0.913500011,0.239636183,0.910333335,0.001,1
0.229953617,0.916277766,0.213369995,0.923500001,0.001,1
0.219117731,0.921129644,0.211665243,0.924000025,0.001,1
0.213668063,0.922648132,0.241197839,0.912833333,0.001,1
0.203945607,0.925851882,0.198683918,0.932500005,0.001,1
0.19808051,0.92775923,0.203244686,0.929666638,0.001,1
0.188732788,0.930888891,0.204167739,0.928333342,0.001,1
0.182502881,0.933981478,0.209426433,0.926500022,0.001,1
0.177631468,0.935388863,0.195412025,0.929166675,0.001,1
0.173491284,0.937092602,0.188164145,0.936500013,0.001,1
0.167276233,0.938796282,0.181742266,0.934666693,0.001,1
0.163895905,0.939870358,0.19204697,0.933166683,0.001,1
0.156917036,0.941888869,0.206988364,0.926666677,0.001,1
0.155349448,0.943351865,0.190329745,0.93566668,0.001,1
0.148554102,0.946222246,0.193075761,0.932833314,0.001,1
0.147031128,0.946444452,0.20365794,0.930666685,0.001,1
0.140906483,0.948629618,0.198064223,0.932166696,0.001,1
0.137717441,0.949944437,0.199039429,0.934666693,0.001,1
0.134956539,0.949981511,0.206870973,0.934000015,0.001,1
0.132174149,0.951240718,0.197756514,0.93416667,0.001,1
0.127110675,0.953148127,0.200147435,0.933666646,0.001,1
0.110405028,0.958962977,0.18751201,0.940333307,0.000333333,1
0.100514658,0.963740766,0.186769247,0.940500021,0.000333333,1
0.097315527,0.964444458,0.191444561,0.939666688,0.000333333,1
0.093305737,0.965944469,0.191122904,0.942166686,0.000333333,1
0.092568815,0.965833306,0.195900366,0.939999998,0.000333333,1
0.089079045,0.968129635,0.206480801,0.939499974,0.000333333,1
0.085312784,0.969296277,0.203734457,0.93933332,0.000333333,1
0.085060626,0.967666686,0.199023992,0.940500021,0.000333333,1
0.082589827,0.970666647,0.198221147,0.943000019,0.000333333,1
0.079608411,0.970296323,0.20311743,0.941833317,0.000333333,1
0.076268137,0.971703708,0.204076275,0.94083333,0.000111111,1
0.071395427,0.974777758,0.205269322,0.941333354,0.000111111,1
0.070354991,0.974351823,0.20793508,0.943166673,0.000111111,1
0.069050357,0.975203693,0.207446292,0.940166652,0.000111111,1
0.067281872,0.975722194,0.209478185,0.942166686,0.000111111,1
0.066922352,0.976648152,0.209701806,0.941666663,0.000111111,1
0.066383295,0.976129651,0.213254124,0.942333341,0.000111111,1
0.065181956,0.975796282,0.21408242,0.940500021,0.000111111,1
0.066496901,0.975148141,0.213076472,0.942166686,0.000111111,1
0.062349699,0.977074087,0.212491542,0.941999972,0.000111111,1
0.062290989,0.977388918,0.21391803,0.941666663,3.70E-05,1
0.06119046,0.977833331,0.214810386,0.940999985,3.70E-05,1
0.061840698,0.978111088,0.216706052,0.94083333,3.70E-05,1
0.061687291,0.977833331,0.214874431,0.942166686,3.70E-05,1
0.061224397,0.977500021,0.216458008,0.941500008,3.70E-05,1
0.060382053,0.978185177,0.216960788,0.942499995,3.70E-05,1
0.058719952,0.978574097,0.217744976,0.94266665,3.70E-05,1
0.059160888,0.978462934,0.217361689,0.943000019,3.70E-05,1
0.059643012,0.978851855,0.217610285,0.942166686,3.70E-05,1
0.057255629,0.979018509,0.218961939,0.943166673,3.70E-05,1
0.241031215,0.913277805,0.196790785,0.926666677,0.001,2
0.242211431,0.912203729,0.197296202,0.932500005,0.001,2
0.236764506,0.91370368,0.186250284,0.933833361,0.001,2
0.243214101,0.911814809,0.246912554,0.914499998,0.001,2
0.21618782,0.922425926,0.169586003,0.940666676,0.000333333,2
0.220545858,0.919888914,0.170608014,0.93900001,0.000333333,2
0.201601997,0.926703691,0.1796332,0.938166678,0.000333333,2
0.245229974,0.913259268,0.18307741,0.938499987,0.000333333,2
0.212168217,0.922907412,0.18107833,0.938333333,0.000333333,2
0.195960432,0.928796291,0.171440288,0.940999985,0.000333333,2
0.208133638,0.924222231,0.161346644,0.943833351,0.000333333,2
0.213370323,0.922925949,0.163123682,0.944000006,0.000333333,2
0.206620097,0.924962938,0.172155857,0.941500008,0.000333333,2
0.201651946,0.926740766,0.16842939,0.93933332,0.000333333,2
0.204435587,0.925851882,0.165669993,0.943666637,0.000333333,2
0.206046954,0.925129652,0.176788792,0.940999985,0.000333333,2
0.200762406,0.926370382,0.164742619,0.944500029,0.000333333,2
0.211266324,0.924277782,0.167876288,0.942833304,0.000333333,2
0.2027096,0.92690742,0.165318683,0.943833351,0.000333333,2
0.188653246,0.932611108,0.16993691,0.941666663,0.000333333,2
0.19502902,0.930259287,0.169697195,0.943499982,0.000333333,2
0.198037818,0.928796291,0.157351851,0.945833325,0.000111111,2
0.19212234,0.929611087,0.162114769,0.945333362,0.000111111,2
0.196338221,0.930018544,0.164894909,0.944999993,0.000111111,2
0.197211593,0.928388894,0.172049418,0.941833317,0.000111111,2
0.185823426,0.933370352,0.163341329,0.944333315,0.000111111,2
0.195698678,0.929925919,0.164097682,0.943833351,0.000111111,2
0.185587794,0.933037043,0.164015964,0.944000006,0.000111111,2
0.195970342,0.928944468,0.167665437,0.943333328,0.000111111,2
0.1888078,0.932351828,0.161467299,0.944666684,0.000111111,2
0.185890302,0.932851851,0.161780044,0.944333315,0.000111111,2
0.17656365,0.937407434,0.156230152,0.945166647,0.000111111,2
0.173650116,0.93724072,0.163562521,0.944666684,0.000111111,2
0.212160632,0.927425921,0.158255324,0.946666658,0.000111111,2
0.206928656,0.926555574,0.161783472,0.94599998,0.000111111,2
0.175328538,0.936240733,0.161172032,0.946500003,0.000111111,2
0.181983545,0.934222221,0.161361396,0.945166647,0.000111111,2
0.177691862,0.935759246,0.154017076,0.947666645,0.000111111,2
0.185530126,0.932537019,0.156034201,0.946500003,0.000111111,2
0.188995183,0.932129622,0.161632419,0.945833325,0.000111111,2
0.191817656,0.931796312,0.159892648,0.945666671,0.000111111,2
0.17542015,0.936722219,0.161218882,0.946833313,0.000111111,2
0.193226486,0.930425942,0.163907304,0.947333336,0.000111111,2
0.631302536,0.78216666,2.776147127,0.122000001,0.001,3
0.271388203,0.901518524,3.21463871,0.180000007,0.001,3
0.169486478,0.93985188,3.416341782,0.209833339,0.001,3
0.117622398,0.959629655,1.727550745,0.528500021,0.001,3
0.082989648,0.971870363,0.741311908,0.81766665,0.001,3
0.067724779,0.976629615,0.705827892,0.841166675,0.001,3
0.053244539,0.982185185,0.502206922,0.874499977,0.001,3
0.044166949,0.985277772,0.567766607,0.875999987,0.001,3
0.03515758,0.988370359,0.605522394,0.866166651,0.001,3
0.028826272,0.990537047,0.578060687,0.875500023,0.001,3
0.026284672,0.991777778,0.612611592,0.877166688,0.001,3
0.024458135,0.991851866,0.624822617,0.877833307,0.001,3
0.01988879,0.993222237,0.661639929,0.865666687,0.001,3
0.021006223,0.99287039,0.603201687,0.881500006,0.001,3
0.01828132,0.993518531,0.620748043,0.883000016,0.001,3
0.014931628,0.995333314,0.641265094,0.876999974,0.001,3
0.013737365,0.995611131,0.62276113,0.877666652,0.001,3
0.009655057,0.996888876,0.621223211,0.881500006,0.000333333,3
0.007588521,0.997796297,0.664012194,0.879499972,0.000333333,3
0.005749996,0.998277783,0.643054307,0.881500006,0.000333333,3
0.00630949,0.998018503,0.640155733,0.881500006,0.000333333,3
0.005925693,0.998111129,0.65557605,0.881500006,0.000333333,3
0.004449677,0.99888891,0.656430006,0.879833341,0.000333333,3
0.00436052,0.998648167,0.670049906,0.879166663,0.000333333,3
0.004501748,0.998833358,0.632618964,0.884166658,0.000333333,3
0.00480563,0.998666644,0.66048187,0.879166663,0.000333333,3
0.003966271,0.998981476,0.685381114,0.877333343,0.000333333,3
0.003417814,0.999000013,0.705120921,0.878166676,0.000111111,3
0.003082961,0.999259233,0.696607411,0.879333317,0.000111111,3
0.003112001,0.999037027,0.714868307,0.876666665,0.000111111,3
0.003060911,0.999129653,0.684919834,0.879833341,0.000111111,3
0.002862179,0.999203682,0.679512203,0.884000003,0.000111111,3
0.002831809,0.99901849,0.696686864,0.881833315,0.000111111,3
0.002346962,0.999444425,0.698261142,0.88349998,0.000111111,3
0.002624931,0.999277771,0.716332674,0.87833333,0.000111111,3
0.002954065,0.999074101,0.705027759,0.880833328,0.000111111,3
0.002577867,0.999277771,0.67483139,0.884333313,0.000111111,3
0.002503237,0.999259233,0.698937237,0.882833362,3.70E-05,3
0.002516942,0.999185205,0.694262266,0.883833349,3.70E-05,3
0.002299692,0.999388874,0.700137556,0.881333351,3.70E-05,3
0.002230539,0.999388874,0.702961862,0.879333317,3.70E-05,3
0.001905403,0.999611139,0.7145136,0.880666673,3.70E-05,3
0.002009439,0.999555528,0.703027666,0.882499993,3.70E-05,3
0.002057784,0.999518514,0.720548928,0.880666673,3.70E-05,3
0.002279971,0.999277771,0.712241948,0.881166637,3.70E-05,3
0.001991327,0.999425948,0.709721208,0.882000029,3.70E-05,3
0.001927355,0.999499977,0.701968431,0.880333304,3.70E-05,3
0.555025697,0.808481455,1.404667974,0.55066669,0.001,4
0.299636096,0.893703699,0.576550305,0.792666674,0.001,4
0.2426292,0.915435195,0.279821306,0.90200001,0.001,4
0.208237872,0.927083313,0.264091939,0.906000018,0.001,4
0.188996673,0.93462038,0.254044026,0.915166676,0.001,4
0.171996921,0.940805554,0.22736159,0.921999991,0.001,4
0.158779934,0.945888877,0.230518654,0.918666661,0.001,4
0.149815693,0.9484815,0.221972883,0.922666669,0.001,4
0.140784368,0.951925933,0.239306152,0.919166684,0.001,4
0.133793667,0.953620374,0.208266228,0.930666685,0.001,4
0.130138978,0.954611123,0.203926474,0.932166696,0.001,4
0.121822529,0.958583355,0.208076909,0.931500018,0.001,4
0.116719142,0.959601879,0.217280537,0.93083334,0.001,4
0.112281129,0.961555541,0.229121596,0.925999999,0.001,4
0.1079759,0.962842584,0.210504085,0.928833306,0.001,4
0.105495796,0.962953687,0.203925267,0.928833306,0.001,4
0.102767967,0.964601874,0.214866415,0.932500005,0.001,4
0.099316388,0.965138912,0.21217519,0.93233335,0.001,4
0.09547545,0.966583312,0.225716129,0.930166662,0.001,4
0.091981597,0.968342602,0.204298109,0.933499992,0.001,4
0.08903002,0.968851864,0.2056887,0.929833353,0.001,4
0.075809732,0.973990738,0.195045024,0.938666642,0.000333333,4
0.067407101,0.976407409,0.202675849,0.9375,0.000333333,4
0.064545453,0.977231503,0.197416663,0.939666688,0.000333333,4
